id,name,category,themes,summary,time,address,longitude,latitude,tags,duration,overview,city
1260,솔올통나무집닭갈비,1,"['음식', '맛집']",치즈에 찍어 먹는 강릉 닭갈비 맛집,매일 11:00 ~ 22:00,강원특별자치도 강릉시 교동 1811-3,128.877453,37.770079,[1],2,"솔올 통나무집 닭갈비는 강원도 강릉시 교동에 있는 닭갈비와 막국수 전문점이다. 닭갈비와 채소를 볶은 뒤 철판 가운데를 치즈로 채워 매콤한 닭갈비를 촉촉한 치즈에 찍어 먹는다. 취향에 따라 치즈 없이 기본 닭갈비만을 주문할 수도 있다. 닭갈비를 먹은 후에 우동이나 밥을 볶아 먹을 수도 있고 별도 곁들임 메뉴로 막국수, 주먹밥을 즐길 수도 있다. 휴가철에는 쉬는 날 없이 영업을 한다. 관광객이나 여행객도 많이 찾지만 현지인들 사이에도 인기가 좋은 맛집으로 최근 리모델링을 통해 매장을 새 단장했다. 주차는 가게 앞이나 주변 길가를 이용해야 한다.",강릉시
1261,하슬라가배,2,"['음식', '카페', '맛집']",개화기 분위기가 가득한 안목 카페,매일 09:00 ~ 22:00,강원특별자치도 강릉시 견소동 287-19 2층,128.946524,37.773153,[1],2,"하슬라가배는 강원도 강릉시 안목해변 커피 거리에 있는 카페이다. 강릉의 옛 이름인 하슬라와 커피의 우리말인 가배를 합성한 것을 이름으로 삼았다. 옛말을 사용해서 지은 이름처럼 카페의 분위기도 개화기 분위기가 물씬 풍기는 인테리어이다. 고급스러운 유럽 왕족의 궁이나 연회홀에 초대받은 분위기이다. 창가에 앉아 보이는 안목해변 조망은 인생 샷을 건질 수 있는 전망이다. 카페는 2층이고, 루프탑을 카페로 같이 사용하고 있는데 리조트 느낌이 물씬 나는 꾸밈이라 완전히 다른 카페 두 곳을 방문한 것 같다. 메뉴는 커피류, 음료류와 다양한 디저트 케이크를 판매한다. 주차는 안목해변 공영 주차장을 이용하면 된다.",강릉시
1265,모녀가리비,1,"['음식', '시장', '맛집']",누룽지처럼 바싹 구워주는 오징어 순대 맛집,"영업시간 월,화,목,금 12:00 ~ 20:00 · 휴게시간 월,화,목,금,토,일 15:00 ~ 17:00",강원특별자치도 속초시 대포동 964-13,128.605776,38.173232,[1],2,모녀가리비는 강원도 속초시 대포항에 있는 식당이다. 대포항에 있는 난전 먹거리 시장에 있다. 오징어순대를 누룽지처럼 바싹 구워 쫀득거리면서도 고소한 맛을 내는 곳이어서 인기가 좋은 메뉴이다. 주문하면 매장 앞에서 바로 건져 내어 음식을 만들어 주는 곳이다. 포장 고객들도 많은 편이다. 매장에서 식사하려면 1인 1주문을 지켜야 한다. 주문을 받아 바로 조리하기 때문에 서빙까지 시간이 좀 걸리는 편이다. 주차는 대포항 공영 주차장을 이용하면 된다.,속초시
1266,컨센트릭양양,1,['음식'],     ,영업시간 월~금 11:00 ~ 17:00,강원특별자치도 양양군 강현면 전진리 71 컨센트릭,128.622437,38.127583,[1],2,"낙산사 근처에 위치한 카페 컨센트릭 양양은 들판 뷰의 여유로움을 느낄 수 있는 카페다. 외관은 녹슨 건물과 자갈밭이 분위기 있는 공장처럼 보이지만 실내는 따뜻한 조명과 독특한 인테리어로 눈길을 끈다. 층고가 높고 사방이 탁 트인 카페는 1, 2층이 훤하게 보여 시원한 느낌을 준다. 디저트 종류는 커피와 잘 어울리는 휘낭시에와 스콘이 종류별로 준비되어 있다. 설악해수욕장과 낙산사와 가까워 연계 관광하기 용이하다.",양양군
1268,뼈대있는짬뽕,1,"['음식', '맛집']",진한국물과 부드러운 뼈의 환상궁합,화~일 11:30 ~ 21:00 · 휴게시간 화~금 15:00 ~ 17:00,강원특별자치도 원주시 봉산동 1196-2,127.965765,37.342714,[1],2,뼈대있는짬뽕은 강원도 원주시에 있는 짬뽕 전문 중화식당이다. 뼈가 수북이 올라간 짬뽕은 진한 국물과 부드러운 살코기가 잔뜩 붙은 뼈의 환상 궁합이다. 언제 가더라도 대기가 있는 식당이다. 어지간한 감자탕의 뼈다귀보다 뼈가 잘 발라지고 부드러운 뼈에 홍합과 조개가 잘 어울리는 맛이다. 매운맛이 칼칼하고 얼큰하고 깔끔하게 맵다. 일찍 가도 재료 소진이 되면 조기 마감을 하니 영업 여부를 확인해야 한다. 가정집을 식당으로 개조했고 마당에는 대기 공간을 따로 만들어 두었다. 주차장이 없어 주차는 주변에 골목이나 유료주차장을 찾아서 주차한 후 이용해야 한다. 원주역사박물관과 가깝다.,원주시
1269,인제재래식순두부,1,"['음식', '맛집']",백종원도 인정한 손두부 맛집,월~토 11:00 ~ 21:00,강원특별자치도 인제군 인제읍 상동리 427-11,128.172801,38.064004,[1],2,,인제군
1270,황토집숯불닭갈비,1,"['음식', '맛집']",춘천 분위기 좋은 여우고개 황토집,"월,수,목,금,토,일 11:30 ~ 22:00",강원특별자치도 춘천시 신북읍 천전리 89-4 황토집숯불닭갈비,127.783022,37.929,[1],2,황토집숯불닭갈비는 강원도 춘천시에 있는 닭갈비 전문점이다. 소양강변에 있어 전망도 좋고 외부에 어린이 놀이터가 있어 어린이들이 신나게 놀 수 있다. 자전거길도 바로 옆에 있어 식사 전후에 자전거나 퀵보드 등을 타면서 소양강변을 둘러볼 수도 있다. 닭갈비는 소금과 양념으로 구분해서 판매하고 있다. 강원도 더덕구이를 곁들일 수도 있다. 닭보다는 돼지고기가 좋다면 돼지갈비를 주문할 수도 있다. 놀이터가 좋아 어린이를 동반한 가족들이 많이 방문하는 식당이라 어린이들을 먹일 수 있는 소고기아이밥도 메뉴에 있다.,춘천시
1271,할매삼계탕,1,"['음식', '맛집']",견과류 국물이 걸쭉하면서 고소한 삼계탕,월~토 11:00 ~ 21:00 · 휴게시간 월~토 15:00 ~ 17:00,강원특별자치도 춘천시 퇴계동 815-2 할매삼계탕,127.719445,37.854299,[1],2,"할매삼계탕은 강원도 춘천시에 있는 삼계탕 전문점이다. 잘 지어진 한옥에 넓은 정원을 갖추고 있는 식당이다. 정원을 잘 가꿔 놓은 곳이라 나들이하기도 좋은 곳이다. 삼계탕 종류가 몇 가지인데 그중 오골계 삼계탕은 하루 전에 예약해야만 먹을 수 있다. 기본 삼계탕이 할매삼계탕인데 견과류를 갈아 넣은 국물이 걸쭉하면서도 고소한 맛이 일품이다. 기본 반찬은 총각김치, 배추김치, 생양파와 고추, 된장이다. 장이 참 맛있는 식당이다. 보신 음식이라 그런지 어르신들이 많이 방문하는 식당이다. 시간에 따라 대기가 있을 수 있다. 전용 주차장이 있어 편하게 이용할 수 있다.",춘천시
1273,푸우의정원,1,['음식'],가든 파티 분위기를 즐기고 싶다면,화~일 10:00 ~ 21:00,강원특별자치도 평창군 봉평면 원길리 753-2,128.371689,37.61572,[1],2,,평창군
1275,오대산통일식당,1,['음식'],산나물 비빔밥 전문점,,강원특별자치도 평창군 진부면 동산리 16-7,128.59978,37.724028,[1],2,"강원도를 대표할 만한 자부심으로 요리하는 오대산통일식당은 주인장의 믿음 정성이 담긴 요리로 손님들에게 보답한다. 식당 외관부터 오래된 곳임을 알 수 있다. 대표 메뉴는 산채정식으로 갖가지 산나물 반찬과 된장찌개, 두부구이, 생선구이 등 한상 가득 차려진다. 건강한 한 끼 식사가 가능하다.",평창군
1277,초당누카,2,"['음식', '카페']",고소한 커피와 옥시기 크럼블,"영업시간 월,화,목,금,토,일 09:30 ~ 16:00",강원특별자치도 강릉시 초당동 204 1층,128.910075,37.789749,[1],2,"초당누카는 강원도 강릉시에 있는 카페이다. 주변 허균, 허난설헌 기념관도 있고 아르떼 뮤지엄 강릉도 있어 강릉 여행을 온 관광객이 들르기 좋은 곳이다. 1층은 카페이고, 2층은 펜션으로 운영하고 있다. 땅콩을 넣어 고소한 맛이 더해진 누카 커피와 초당 옥수수 필링과 크럼블을 얹어 만든 초당옥시기크럼블이 시그니처 메뉴이다. 카페는 넓은 편은 아니지만 아기자기한 소품과 잘 정리된 내부가 아늑하고 편안한 분위기이다. 넓은 잔디밭이 있어 아이를 데려간다면 잔디밭에서 잠시 놀게 해줘도 좋다. 주차는 잔디밭 옆에 가능하나 좁은 편이다. 주변에 있는 허균 허난설헌 기념관 공영 주차장을 이용하면 편리하다.",강릉시
1278,대성면옥,1,"['음식', '맛집']",명태 회냉면 맛집,,강원특별자치도 고성군 거진읍 거진리 270-1,128.453224,38.448317,[1],2,1981년부터 이어온 명태 회냉면 맛집이다. TV 프로그램에도 소개된 바 있으며 배낭여행자들이 가장 많이 읽는 여행 가이드북인 '론리플래닛' 코리아에도 소개되었었다. 양념이 강하지 않으면서도 감칠맛이 나고 메밀면이 고소하면서 입맛을 돋우는 매력이 있다.,고성군
1279,코지화로구이,1,['음식'],숯불 전문 고기집,,강원특별자치도 평창군 봉평면 면온리 777-11,128.348054,37.567098,[1],2,"숯불에 삼겹살이나 돼지 갈비를 구워 먹는 숯불 전문 고기집으로, 강원도 참숯을 사용하여 음식을 제공한다.",평창군
1280,홍천메밀가,1,"['음식', '맛집']",비발디파크 입구에 있는 메밀막국수 전문점,"월,수,목,금,일 10:00 ~ 21:00",강원특별자치도 홍천군 서면 팔봉리 775,127.696365,37.678268,[1],2,"비발디파크, 오션월드 입구에 있는 홍천메밀가는 막국수 전문점이다. 특제 간장 소스에 육수와 황태채, 깻가루를 섞어 참기름에 비벼 먹는 참깨 막국수가 대표 메뉴이다. 육회, 물, 비빔 막국수도 주문할 수 있다. 동절기에는 온 막국수도 가능하다. 일행 중 막국수를 즐기지 않는 사람이 있다면 한우 국밥을 추천한다. 곁들이는 메뉴로는 돼지고기 수육과 감자전이 있다. 온 가족이 식사하기 좋고, 단체 및 포장도 가능하다. 주말이나 휴가철 식사 시간대에는 웨이팅을 고려해 방문하는 것이 좋다.		
※반려동물 동반 가능",홍천군
1282,사니다카페,2,"['음식', '카페', '맛집']",        ,매일 10:00 ~ 21:00,강원특별자치도 원주시 호저면 주산리 992-12,127.914396,37.40661,[1],2,"카페 ""사니다""는 산이 가지고 있는 나무, 물, 숲, 공기, 하늘의 자연과 4계절의 절경을 테마로 자연 친환경적인 공간을 창조하여 원주 주민과 도시 관광객이 공유하는 문화 공간으로 탄생하였다. 바쁜 도시를 벗어나 멀리 가지 않아도 서울과 가까운 원주에서 새소리와 물소리, 나무냄새, 꽃냄새를 맡으며 자연 속에서 힐링하고 싶은 곳, 힘들 때 마다 찾아와 쉴 수 있는 곳, 그리고 사랑하는 연인 가족들과 행복을 나누는 곳으로 우리의 ""인생""을 담고 있다. 
8,200평 규모로 조성된 ""복합에코 힐링타운""에 둘레길 코스를 마련하여 봄에는 벚꽃놀이를 할 수 있고, 가을에는 단풍놀이를 즐길 수 있다. 여름에는 폭포 옆 나무 숲 그늘아래 200여명이 한꺼번에 앉아서 쉴 수 있는 돌 테이블과 의자를 만들었다. 자연의 시원한 바람과 나무 그늘에서 앉아만 있어도 스트레스를 풀 수 있고, 휴식이 되어 줄 공간이다. 겨울의 설경 또한 아름답다.",원주시
1283,강릉불고기 본점,1,['음식'],        ,영업시간 매일 10:00 ~ 20:00 · 휴게시간 월~금 15:00 ~ 17:00,강원특별자치도 강릉시 강동면 하시동리 718,128.959737,37.749045,[1],2,"강릉불고기 본점은 정동진 가는 길에 만나는 안인진에 있다. 메이플비치 골프장과 염전해변이 지척인 곳이다. 이곳은 산더미처럼 많은 파가 올라간 불고기로 유명한 강릉불고기가 시작된 곳이다. 때문에 한적한 시골 마을 작은 가정집을 개조해 운영하고 있는데도 식사 시간이면 항시 차들로 붐빈다. 강릉불고기본점에는 옛날 한우 산더미 파 불고기 한 가지 메뉴만 있다. 여기에 된장찌개와 모두부, 찰강냉이 범벅을 곁들여 먹을 수 있다.",강릉시
1284,영순네횟집,1,"['음식', '맛집']",다채로운 해산물이 들어간 물회 맛집,매일 10:00 ~ 21:30 · 휴게시간 매일 15:00 ~ 16:30,강원특별자치도 고성군 토성면 봉포리 17-3,128.567738,38.249557,[1],2,"봉포 해수욕장과 봉포항 근처에 위치한 횟집으로 자연산 활어회와 해산물이 푸짐하게 들어간 물회를 맛볼 수 있다. 회와 대게, 매운탕, 물회를 세트로 구성한 회랑게랑 세트가 대표메뉴이다. 물회, 특물회는 ‘오색 빛깔 물회’라는 별명이 있을 정도로 다채로운 해산물이 푸짐하게 들어가는 메뉴로 인기가 많다. 그 외에도 대게, 킹크랩, 회덮밥, 전복죽, 성게알 비빔밥, 멍게 비빔밥, 오징어순대, 매운탕, 우럭 지리, 오징어, 해삼 등 여러 가지 해산물 메뉴를 판매하고 있다.",고성군
1285,송도물회,1,"['음식', '맛집']",속초 가자미 세꼬시 전문횟집,"월,수,목,금,토,일 09:00 ~ 21:00 · 휴게시간 월,수,목,금,토,일 15:00 ~ 17:00",강원특별자치도 속초시 중앙동 468-34,128.591991,38.203507,[1],2,"속초 갯배선착장 바로 옆에 있다, 동해에서 잡은 자연산 가자미를 사용하는 세꼬시 전문점이다.  세꼬시를 주문하면 야채만 들어 있는 그릇을 주어 물회나 회덮밥처럼 먹을 수도 있다. 물회덮밥 역시 공깃밥을 따로 주기 때문에 무침으로 먹을 수도 있고, 얼음과 물을 넣어서 물회로도 즐길 수 있다. 회무침과 물회, 회덮밥을 한 번에 즐길 수 있는 것이 특징이다. 세꼬시 외에도 멍게와 해삼, 매운탕도 판매하고 있다.",속초시
1286,해녀전복뚝배기,1,"['음식', '맛집', '공원']",속초 해장에 좋은 전복뚝배기,영업시간 매일 07:00 ~ 20:00,강원특별자치도 속초시 동명동 1-107,128.600789,38.212798,[1],2,"해녀전복뚝배기는 강원도 속초시 동명항과 엑스포 공원 사이에 있는 식당이다. 전복을 넣은 해물뚝배기와 전복죽이 주요 메뉴이다. 아침 7시부터 영업하기 때문에 해장하러 오는 고객도 많고 여행길에 든든한 아침 식사를 위해 방문하는 고객도 많다. 전복과 푸짐한 해물, 콩나물이 가득 든 전복해물뚝배기는 매운맛을 조절할 수 있게 주문할 때 매운 정도를 얘기하면 된다. 전복죽은 참기름으로 달달 볶은 내장에 전복을 충분히 넣어 든든한 한 끼가 되는 죽이다. 곁들임으로 명태회 무침이나 비빔오징어를 먹을 수 있다. 반찬들이 인기가 좋아 별도 포장 판매도 하고 있다. 주차는 매장 앞에 바로 가능한데 여유 공간이 없으면 동명항 공영 주차장을 이용하면 된다.",속초시
